50 	0.162
55 	0.023
60 	0.042
65 	0.037
70 	0.036
75 	0.038
80 	0.044
85 	0.05
90 	0.06
95 	0.067
100 	0.073
105 	0.082
110 	0.087
115 	0.096
120 	0.108
125 	0.109
130 	0.118
135 	0.129
140 	0.141
145 	0.152
150 	0.16
155 	0.177
160 	0.189
165 	0.194
170 	0.214
175 	0.227
180 	0.235
185 	0.249
190 	0.266
195 	0.278
200 	0.291
205 	0.311
210 	0.324
215 	0.34
220 	0.364
225 	0.378
230 	0.394
235 	0.416
240 	0.435
245 	0.494
250 	0.477
255 	0.511
260 	0.52
265 	0.542
270 	0.584
275 	0.57
280 	0.594
285 	0.637
290 	0.652
295 	0.689
300 	0.72
305 	0.735
310 	0.751
315 	0.812
320 	0.845
325 	0.853
330 	0.871
335 	0.883
340 	0.933
345 	0.967
350 	1.017
355 	1.133
360 	1.144
365 	1.222
370 	1.214
375 	1.252
380 	1.312
385 	1.361
390 	1.411
395 	1.461
400 	1.536
405 	1.6
410 	1.694
415 	1.761
420 	1.814
425 	1.901
430 	1.998
435 	2.047
440 	2.14
445 	2.2
450 	2.124
455 	2.2
460 	2.36
465 	2.38
470 	2.514
475 	2.569
480 	2.694
485 	2.777
490 	2.923
495 	3.168
500 	3.279
505 	3.351
510 	3.58
515 	3.645
520 	4.191
525 	3.971
530 	4.042
535 	4.124
540 	4.048
545 	4.137
550 	4.315
555 	4.365
560 	4.483
565 	4.724
570 	4.788
575 	4.801
580 	5.095
585 	5.143
590 	5.238
595 	5.362
600 	5.45
605 	5.593
610 	6.292
615 	6.269
620 	6.264
625 	6.443
630 	6.556
635 	6.747
640 	6.994
645 	6.982
650 	7.144
655 	7.274
660 	7.431
665 	7.563
670 	7.723
675 	7.849
680 	8.065
685 	8.176
690 	8.393
695 	8.559
700 	8.585
705 	8.737
710 	9.029
715 	9.081
720 	9.346
725 	9.562
730 	10.164
735 	9.995
740 	10.259
745 	10.259
750 	10.583
755 	10.423
760 	10.695
765 	10.768
770 	11.007
775 	10.907
780 	11.216
785 	11.368
790 	11.622
795 	11.769
800 	12.018
805 	12.216
810 	12.511
815 	12.611
820 	12.942
825 	13.277
830 	14.498
835 	13.961
840 	13.909
845 	13.991
850 	14.355
855 	14.518
860 	14.79
865 	14.946
870 	15.045
875 	15.612
880 	15.772
885 	15.687
890 	16.078
895 	18.41
900 	18.155
905 	17.846
910 	16.705
915 	17.329
920 	17.144
925 	17.791
930 	17.708
935 	17.697
940 	18.016
945 	18.501
950 	19.005
955 	18.646
960 	19.165
965 	19.731
970 	20.25
975 	20.278
980 	20.639
985 	20.857
990 	21.019
995 	21.087
1000 	21.148
1005 	21.672
1010 	22.16
1015 	22.186
1020 	22.719
1025 	22.711
1030 	23.043
1035 	23.243
1040 	23.525
1045 	24.099
1050 	24.378
1055 	24.519
1060 	24.944
1065 	25.477
1070 	25.166
1075 	25.792
1080 	25.601
1085 	25.963
1090 	26.307
1095 	26.944
1100 	26.621
1105 	27.358
1110 	27.725
1115 	27.983
1120 	28.358
1125 	28.834
1130 	29.828
1135 	29.142
1140 	29.166
1145 	29.981
1150 	29.946
1155 	30.165
1160 	30.305
1165 	30.867
1170 	31.451
1175 	31.654
1180 	31.643
1185 	32.185
1190 	32.283
1195 	32.618
1200 	32.862
1205 	33.267
1210 	32.99
1215 	33.507
1220 	34.158
1225 	34.849
1230 	34.682
1235 	34.987
1240 	34.882
1245 	36.036
1250 	36.257
1255 	36.321
1260 	37.807
1265 	37.251
1270 	38.178
1275 	38.328
1280 	38.878
1285 	38.435
1290 	39.102
1295 	39.805
1300 	40.032
1305 	41.496
1310 	40.518
1315 	42.011
1320 	42.057
1325 	41.61
1330 	42.227
1335 	42.796
1340 	42.881
1345 	44.009
1350 	44.415
1355 	44.22
1360 	45.388
1365 	46.04
1370 	45.764
1375 	45.625
1380 	47.051
1385 	47.197
1390 	47.163
1395 	47.594
1400 	46.731
1405 	48.583
1410 	49.075
1415 	50.473
1420 	51.134
1425 	51.105
1430 	51.064
1435 	50.835
1440 	52.74
1445 	51.603
1450 	53.48
1455 	52.44
1460 	52.3
1465 	55.341
1470 	54.964
1475 	55.841
1480 	54.878
1485 	54.364
1490 	54.144
1495 	54.454
1500 	55.265
1505 	58.85
1510 	57.021
1515 	58.07
1520 	58.17
1525 	58.329
1530 	59.217
1535 	58.681
1540 	58.804
1545 	59.187
1550 	59.79
1555 	60.643
1560 	60.52
1565 	61.222
1570 	62.038
1575 	63.191
1580 	63.362
1585 	64.079
1590 	65.827
1595 	66.064
1600 	66.49
